Target,DateStart,DateEnd,AdAccountId,AdAccountName,CampaignId,AdSetId,AdId,Placement,Clicks,CPC,CPM,CPP,CTR,Frequency,Impressions,Reach,Spend,Total Actions,Total Unique Actions,Unique Clicks,Unique CTR,Website Clicks
act_101,10/12/2015 0:00,10/12/2015 0:00,453,Demo,6058631,100,450,Instant Article,6,1.69,5.586777,7.40146,0.330579,1.324818,1815,1370,10.14,6,6,6,0.437956,0
act_101,11/12/2015 0:00,11/12/2015 0:00,453,Demo,6058631,100,450,Mobile External ,25,0.432,6.271777,8.9701,1.4518,1.430233,1722,1204,10.8,23,22,24,1.993355,0
act_101,12/12/2015 0:00,12/12/2015 0:00,453,Demo,6058631,100,450,Mobile Feed,38,3.636842,39.061617,40.551643,1.074053,1.038146,3538,3408,138.2,29,28,36,1.056338,1
act_101,13/12/2015 00:00,13/12/2015 00:00,453,Demo,6058631,100,450,Instant Article,11,0.724545,4.856795,5.860294,0.670323,1.206618,1641,1360,7.97,9,9,11,0.808824,0
act_101,14/12/2015 00:00,14/12/2015 00:00,453,Demo,6058631,100,450,Mobile External ,21,0.35619,4.463007,6.849817,1.252983,1.534799,1676,1092,7.48,21,21,21,1.923077,1
act_101,15/12/2015 00:00,15/12/2015 00:00,453,Demo,6058631,100,450,Mobile Feed,26,5.640385,28.207348,30.112936,0.500096,1.067556,5199,4870,146.65,20,20,26,0.533881,0
act_101,16/12/2015 00:00,16/12/2015 00:00,453,Demo,6058631,100,450,Instant Article,2,1.67,5.015015,6.018018,0.3003,1.2,666,555,3.34,1,1,2,0.36036,0
act_101,17/12/2015 00:00,17/12/2015 00:00,453,Demo,6058631,100,450,Mobile External ,4,0.6725,5.627615,8.10241,0.83682,1.439759,478,332,2.69,4,4,4,1.204819,0
act_101,18/12/2015 00:00,18/12/2015 00:00,453,Demo,6058631,100,450,Mobile Feed,26,4.702692,30.636432,32.596641,0.651466,1.063983,3991,3751,122.27,17,16,24,0.639829,1
act_101,19/12/2015 00:00,19/12/2015 00:00,453,Demo,6058631,100,450,Instant Article,6,1.205,5.017349,6.142736,0.416378,1.224299,1441,1177,7.23,4,4,6,0.509771,0
act_101,20/12/2015 00:00,20/12/2015 00:00,453,Demo,6058631,100,450,Mobile External ,8,0.63125,5.758267,9.334566,0.912201,1.621072,877,541,5.05,8,8,8,1.478743,0
act_101,21/12/2015 00:00,21/12/2015 00:00,453,Demo,6058631,100,450,Mobile Feed,17,5.724118,28.637434,30.267496,0.500294,1.056921,3398,3215,97.31,15,15,17,0.528771,0
act_101,22/12/2015 00:00,22/12/2015 00:00,453,Demo,6058631,100,450,Instant Article,7,0.95,4.499323,5.683761,0.473613,1.263248,1478,1170,6.65,6,6,7,0.598291,0
act_101,23/12/2015 00:00,23/12/2015 00:00,453,Demo,6058631,100,450,Mobile External ,18,0.291111,4.88806,9.29078,1.679104,1.900709,1072,564,5.24,18,18,18,3.191489,1
act_101,24/12/2015 00:00,24/12/2015 00:00,453,Demo,6058631,100,450,Mobile Feed,22,5.161364,30.839218,33.885407,0.597501,1.098776,3682,3351,113.55,15,12,19,0.566995,0
act_101,25/12/2015 00:00,25/12/2015 00:00,453,Demo,6058631,100,450,Instant Article,7,0.511429,4.031532,4.667536,0.788288,1.157757,888,767,3.58,6,6,7,0.912647,0
act_101,26/12/2015 00:00,26/12/2015 00:00,453,Demo,6058631,100,450,Mobile External ,5,0.614,4.521355,7.892031,0.736377,1.745501,679,389,3.07,6,6,5,1.285347,0
act_101,27/12/2015 00:00,27/12/2015 00:00,453,Demo,6058631,100,450,Mobile Feed,12,4.794167,25.444494,25.763547,0.530739,1.012539,2261,2233,57.53,9,8,11,0.492611,0
act_101,28/12/2015 00:00,28/12/2015 00:00,453,Demo,6058631,100,450,Instant Article,1,2.17,5.849057,6.516517,0.269542,1.114114,371,333,2.17,1,1,1,0.3003,1
act_101,29/12/2015 00:00,29/12/2015 00:00,453,Demo,6058631,100,450,Mobile External ,22,0.182727,3.576512,4.975248,1.957295,1.391089,1124,808,4.02,22,22,22,2.722772,0
act_101,30/12/2015 00:00,30/12/2015 00:00,453,Demo,6058631,100,450,Mobile Feed,10,6.762,29.323504,30.1875,0.433651,1.029464,2306,2240,67.62,8,8,10,0.446429,0
act_101,31/12/2015 00:00,31/12/2015 00:00,453,Demo,6058631,100,450,Instant Article,0,0,6.068376,6.960784,0,1.147059,117,102,0.71,0,0,0,0,0
act_101,1/1/2016 0:00,1/1/2016 0:00,453,Demo,6058631,100,450,Mobile External ,15,0.214667,3.120155,4.441379,1.453488,1.423448,1032,725,3.22,15,15,15,2.068966,0
act_101,2/1/2016 0:00,2/1/2016 0:00,453,Demo,6058631,100,450,Mobile Feed,12,6.175833,40.168022,41.564778,0.650407,1.034773,1845,1783,74.11,8,8,12,0.673023,1
act_101,3/1/2016 0:00,3/1/2016 0:00,453,Demo,6058631,100,450,Instant Article,0,0,7.875,9.545455,0,1.212121,80,66,0.63,0,0,0,0,0
act_101,4/1/2016 0:00,4/1/2016 0:00,453,Demo,6058631,100,450,Mobile External ,11,0.38,4.050388,5.687075,1.065891,1.404082,1032,735,4.18,11,11,11,1.496599,1
act_101,5/1/2016 0:00,5/1/2016 0:00,453,Demo,6058631,100,450,Mobile Feed,6,7.068333,33.288854,34.201613,0.470958,1.027419,1274,1240,42.41,4,4,6,0.483871,0
act_101,6/1/2016 0:00,6/1/2016 0:00,453,Demo,6058631,100,450,Instant Article,1,0.78,5.165563,6.666667,0.662252,1.290598,151,117,0.78,1,1,1,0.854701,0
act_101,7/1/2016 0:00,7/1/2016 0:00,453,Demo,6058631,100,450,Mobile External ,38,0.465526,4.07041,5.930272,0.874367,1.456923,4346,2983,17.69,35,34,37,1.240362,0
act_101,8/1/2016 0:00,8/1/2016 0:00,453,Demo,6058631,100,450,Mobile Feed,6,2.563333,31.516393,32.863248,1.229508,1.042735,488,468,15.38,4,4,6,1.282051,1
act_101,9/1/2016 0:00,9/1/2016 0:00,453,Demo,6058631,100,450,Instant Article,0,0,4.970414,5.793103,0,1.165517,169,145,0.84,0,0,0,0,0
act_101,10/1/2016 0:00,10/1/2016 0:00,453,Demo,6058631,100,450,Mobile External ,32,0.41,3.674041,5.275432,0.896108,1.435867,3571,2487,13.12,30,28,30,1.206273,0
act_101,11/1/2016 0:00,11/1/2016 0:00,453,Demo,6058631,100,450,Mobile Feed,8,6.4975,29.702857,31.426844,0.457143,1.058041,1750,1654,51.98,5,5,7,0.423216,0
act_101,12/1/2016 0:00,12/1/2016 0:00,453,Demo,6058631,100,450,Instant Article,3,1.16,5.515055,6.304348,0.475436,1.143116,631,552,3.48,2,2,3,0.543478,0
act_101,13/01/2016 00:00,13/01/2016 00:00,453,Demo,6058631,100,450,Mobile External ,44,0.511364,5.23987,8.007117,1.024686,1.528114,4294,2810,22.5,41,39,40,1.423488,1
act_101,14/01/2016 00:00,14/01/2016 00:00,453,Demo,6058631,100,450,Mobile Feed,9,9.662222,31.235632,34.453249,0.323276,1.103011,2784,2524,86.96,5,5,9,0.356577,0
act_101,15/01/2016 00:00,15/01/2016 00:00,453,Demo,6058631,100,450,Instant Article,1,3.07,5.40493,7.831633,0.176056,1.44898,568,392,3.07,1,1,1,0.255102,0
act_101,16/01/2016 00:00,16/01/2016 00:00,453,Demo,6058631,100,450,Mobile External ,114,0.447632,5.706777,9.237871,1.274883,1.618755,8942,5524,51.03,102,96,105,1.900797,0
act_101,17/01/2016 00:00,17/01/2016 00:00,453,Demo,6058631,100,450,Mobile Feed,3,7.063333,27.306701,27.519481,0.386598,1.007792,776,770,21.19,2,2,3,0.38961,0
act_101,18/01/2016 00:00,18/01/2016 00:00,453,Demo,6058631,100,450,Instant Article,1,1.18,4.855967,6.17801,0.411523,1.272251,243,191,1.18,1,1,1,0.52356,1
act_101,19/01/2016 00:00,19/01/2016 00:00,453,Demo,6058631,100,450,Mobile External ,65,0.327385,4.476231,6.559803,1.36727,1.465475,4754,3244,21.28,69,64,63,1.942047,0
act_101,20/01/2016 00:00,20/01/2016 00:00,453,Demo,6058631,100,450,Mobile Feed,2,3.43,27.66129,28.230453,0.806452,1.020576,248,243,6.86,0,0,2,0.823045,0
act_101,21/01/2016 00:00,21/01/2016 00:00,453,Demo,6058631,100,450,Instant Article,1,1.85,5.572289,6.166667,0.301205,1.106667,332,300,1.85,1,1,1,0.333333,0
act_101,22/01/2016 00:00,22/01/2016 00:00,453,Demo,6058631,100,450,Mobile External ,44,0.315455,5.505752,7.660044,1.745339,1.39128,2521,1812,13.88,41,39,42,2.317881,0
act_101,23/01/2016 00:00,23/01/2016 00:00,453,Demo,6058631,100,450,Mobile Feed,11,5.132727,35.265459,35.621451,0.687071,1.010095,1601,1585,56.46,10,9,11,0.694006,1
act_101,24/01/2016 00:00,24/01/2016 00:00,453,Demo,6058631,100,450,Instant Article,5,0.766,5.401975,6.362126,0.705219,1.177741,709,602,3.83,5,5,5,0.830565,0
act_101,25/01/2016 00:00,25/01/2016 00:00,453,Demo,6058631,100,450,Mobile External ,43,0.350465,4.189602,6.4237,1.195441,1.533248,3597,2346,15.07,41,39,41,1.747656,1
act_101,26/01/2016 00:00,26/01/2016 00:00,453,Demo,6058631,100,450,Mobile Feed,10,6.288,32.767066,33.12961,0.521105,1.011064,1919,1898,62.88,7,7,10,0.52687,0
act_101,27/01/2016 00:00,27/01/2016 00:00,453,Demo,6058631,100,450,Instant Article,0,0,6.25,6.521739,0,1.043478,24,23,0.15,0,0,0,0,0
act_101,28/01/2016 00:00,28/01/2016 00:00,453,Demo,6058631,100,450,Mobile External ,5,0.494,8.821429,14.615385,1.785714,1.656805,280,169,2.47,4,4,5,2.95858,0
act_101,29/01/2016 00:00,29/01/2016 00:00,453,Demo,6058631,100,450,Mobile Feed,20,2.611,32.495333,33.581994,1.244555,1.033441,1607,1555,52.22,13,13,20,1.286174,1
act_101,30/01/2016 00:00,30/01/2016 00:00,453,Demo,6058631,100,450,Instant Article,1,1.54,6.553191,8.148148,0.425532,1.243386,235,189,1.54,1,1,1,0.529101,0
act_101,31/01/2016 00:00,31/01/2016 00:00,453,Demo,6058631,100,450,Mobile External ,30,0.411,10.574614,18.853211,2.572899,1.782875,1166,654,12.33,31,29,28,4.281346,0
act_101,1/2/2016 0:00,1/2/2016 0:00,453,Demo,6058631,100,450,Mobile Feed,31,4.279677,39.078056,48.668379,0.913108,1.245415,3395,2726,132.67,20,19,29,1.06383,0
act_101,2/2/2016 0:00,2/2/2016 0:00,453,Demo,6058631,100,450,Instant Article,1,1.98,7.2,9.850746,0.363636,1.368159,275,201,1.98,1,1,1,0.497512,0
act_101,3/2/2016 0:00,3/2/2016 0:00,453,Demo,6058631,100,450,Mobile External ,82,0.409634,12.000715,23.213545,2.929618,1.934347,2799,1447,33.59,80,73,75,5.183138,1
act_101,4/2/2016 0:00,4/2/2016 0:00,453,Demo,6058631,100,450,Mobile Feed,26,4.283462,36.853077,44.476837,0.860357,1.206869,3022,2504,111.37,15,15,24,0.958466,0
act_101,5/2/2016 0:00,5/2/2016 0:00,453,Demo,6058631,100,450,Instant Article,1,0.88,8.461538,9.88764,0.961538,1.168539,104,89,0.88,1,1,1,1.123596,0
act_101,6/2/2016 0:00,6/2/2016 0:00,453,Demo,6058631,100,450,Mobile External ,35,0.488286,10.420732,17.403259,2.134146,1.670061,1640,982,17.09,35,34,34,3.462322,0
act_101,7/2/2016 0:00,7/2/2016 0:00,453,Demo,6058631,100,450,Mobile Feed,16,5.231875,37.039823,40.794347,0.707965,1.101365,2260,2052,83.71,16,15,16,0.779727,0
act_101,8/2/2016 0:00,8/2/2016 0:00,453,Demo,6058631,100,450,Instant Article,4,0.5,5.813953,6.622517,1.162791,1.139073,344,302,2,1,1,3,0.993377,1
act_101,9/2/2016 0:00,9/2/2016 0:00,453,Demo,6058631,100,450,Mobile External ,20,0.4725,9.165858,12.753036,1.939864,1.391363,1031,741,9.45,20,20,20,2.699055,0
act_101,10/2/2016 0:00,10/2/2016 0:00,453,Demo,6058631,100,450,Mobile Feed,12,5.9225,34.483261,34.889543,0.582242,1.011782,2061,2037,71.07,7,7,12,0.589102,0
act_101,11/2/2016 0:00,11/2/2016 0:00,453,Demo,6058631,100,450,Instant Article,12,0.796667,5.209809,6.937591,0.653951,1.33164,1835,1378,9.56,10,10,12,0.870827,0
act_101,12/2/2016 0:00,12/2/2016 0:00,453,Demo,6058631,100,450,Mobile External ,164,0.313049,6.766838,10.97947,2.161592,1.622541,7587,4676,51.34,158,144,149,3.186484,0
act_101,13/02/2016 00:00,13/02/2016 00:00,453,Demo,6058631,100,450,Mobile Feed,22,5.786818,36.678191,39.709919,0.633823,1.082658,3471,3206,127.31,9,8,20,0.62383,1
act_101,14/02/2016 00:00,14/02/2016 00:00,453,Demo,6058631,100,450,Instant Article,8,1.62125,5.445004,7.14207,0.335852,1.311674,2382,1816,12.97,8,8,8,0.440529,0
act_101,15/02/2016 00:00,15/02/2016 00:00,453,Demo,6058631,100,450,Mobile External ,196,0.361633,6.602701,10.726392,1.825803,1.624546,10735,6608,70.88,190,178,183,2.76937,1
act_101,16/02/2016 00:00,16/02/2016 00:00,453,Demo,6058631,100,450,Mobile Feed,27,4.327037,36.635309,38.179739,0.84666,1.042157,3189,3060,116.83,16,16,27,0.882353,0
act_101,17/02/2016 00:00,17/02/2016 00:00,453,Demo,6058631,100,450,Instant Article,4,1.7475,5.495283,6.786408,0.314465,1.234951,1272,1030,6.99,4,4,4,0.38835,0
act_101,18/02/2016 00:00,18/02/2016 00:00,453,Demo,6058631,100,450,Mobile External ,130,0.325154,5.910235,9.016638,1.817673,1.525597,7152,4688,42.27,131,120,120,2.559727,0
act_101,19/02/2016 00:00,19/02/2016 00:00,453,Demo,6058631,100,450,Mobile Feed,17,4.691765,35.292035,36.553621,0.752212,1.035747,2260,2182,79.76,11,11,16,0.733272,1
act_101,20/02/2016 00:00,20/02/2016 00:00,453,Demo,6058631,100,450,Mobile Feed,70,3.142429,35.43902,36.29868,1.127759,1.024257,6207,6060,219.97,49,46,65,1.072607,0
act_101,21/02/2016 00:00,21/02/2016 00:00,453,Demo,6058631,100,450,Mobile Feed,131,3.641985,42.873832,46.510041,1.177211,1.084812,11128,10258,477.1,90,85,116,1.130825,0
act_101,22/02/2016 00:00,22/02/2016 00:00,453,Demo,6058631,100,450,Mobile Feed,116,3.886293,38.702782,40.96783,0.995879,1.058524,11648,11004,450.81,75,72,98,0.890585,0
act_101,23/02/2016 00:00,23/02/2016 00:00,453,Demo,6058631,100,450,Mobile Feed,133,3.710301,35.39703,38.064641,0.954021,1.075363,13941,12964,493.47,75,71,121,0.933354,0
act_101,24/02/2016 00:00,24/02/2016 00:00,453,Demo,6058631,100,450,Mobile Feed,109,4.262202,33.792552,37.672721,0.792843,1.114823,13748,12332,464.58,71,70,102,0.827116,1
act_101,25/02/2016 00:00,25/02/2016 00:00,453,Demo,6058631,100,450,Mobile Feed,138,3.139493,31.882405,34.200347,1.015527,1.072703,13589,12668,433.25,91,86,128,1.01042,0
act_101,26/02/2016 00:00,26/02/2016 00:00,453,Demo,6058631,100,450,Mobile Feed,112,4.034911,28.477535,31.012215,0.705779,1.089006,15869,14572,451.91,71,69,106,0.727422,0
act_101,27/02/2016 00:00,27/02/2016 00:00,453,Demo,6058631,100,450,Mobile Feed,116,3.928017,28.769415,30.687635,0.732416,1.066676,15838,14848,455.65,80,80,111,0.747575,0
act_101,28/02/2016 00:00,28/02/2016 00:00,453,Demo,6058631,100,450,Mobile Feed,151,3.079669,28.497978,30.772234,0.925358,1.079804,16318,15112,465.03,95,93,140,0.926416,0
act_101,29/02/2016 00:00,29/02/2016 00:00,453,Demo,6058631,100,450,Mobile Feed,115,3.877043,31.429578,33.644733,0.810658,1.07048,14186,13252,445.86,74,72,102,0.769695,1
act_101,1/3/2016 0:00,1/3/2016 0:00,453,Demo,6058631,100,450,Mobile Feed,160,3.14825,28.056143,30.941032,0.891166,1.102826,17954,16280,503.72,109,102,145,0.890663,0
act_101,2/3/2016 0:00,2/3/2016 0:00,453,Demo,6058631,100,450,Mobile Feed,131,3.480534,25.805082,28.589792,0.741412,1.107913,17669,15948,455.95,83,80,120,0.752445,0
act_101,3/3/2016 0:00,3/3/2016 0:00,453,Demo,6058631,100,450,Mobile Feed,134,3.33209,28.699062,30.972531,0.861293,1.079218,15558,14416,446.5,97,91,122,0.846282,0
act_101,4/3/2016 0:00,4/3/2016 0:00,453,Demo,6058631,100,450,Mobile Feed,99,4.526869,30.616204,33.444776,0.676322,1.092388,14638,13400,448.16,58,56,91,0.679104,0
act_101,5/3/2016 0:00,5/3/2016 0:00,453,Demo,6058631,100,450,Mobile Feed,133,3.338421,25.327135,27.612562,0.758656,1.090236,17531,16080,444.01,75,73,127,0.789801,1
act_101,6/3/2016 0:00,6/3/2016 0:00,453,Demo,6058631,100,450,Mobile Feed,123,3.697724,27.456686,29.812533,0.742529,1.085802,16565,15256,454.82,79,76,118,0.773466,0
act_101,7/3/2016 0:00,7/3/2016 0:00,453,Demo,6058631,100,450,Mobile Feed,130,3.750769,28.363679,30.210657,0.75621,1.065118,17191,16140,487.6,74,71,122,0.755886,1
act_101,8/3/2016 0:00,8/3/2016 0:00,453,Demo,6058631,100,450,Mobile Feed,107,4.513645,30.105972,32.491927,0.666999,1.079252,16042,14864,482.96,70,64,97,0.652583,0
act_101,9/3/2016 0:00,9/3/2016 0:00,453,Demo,6058631,100,450,Mobile Feed,75,4.057333,28.90113,29.338604,0.712318,1.015137,10529,10372,304.3,39,37,69,0.665253,0
act_101,10/3/2016 0:00,10/3/2016 0:00,453,Demo,6058631,100,450,Mobile Feed,21,5.248095,42.585008,43.492502,0.811437,1.02131,2588,2534,110.21,15,15,21,0.828729,0
act_101,11/3/2016 0:00,11/3/2016 0:00,453,Demo,6058631,100,450,Mobile Feed,55,3.944545,41.529479,42.875494,1.052833,1.032411,5224,5060,216.95,43,43,54,1.067194,1
act_101,12/3/2016 0:00,12/3/2016 0:00,453,Demo,6058631,100,450,Mobile Feed,62,3.71,40.994475,42.501848,1.104972,1.03677,5611,5412,230.02,38,38,60,1.108647,0
act_101,13/03/2016 00:00,13/03/2016 00:00,453,Demo,6058631,100,450,Mobile Feed,52,4.380962,40.528376,42.328131,0.925102,1.044407,5621,5382,227.81,34,34,49,0.910442,0
act_101,14/03/2016 00:00,14/03/2016 00:00,453,Demo,6058631,100,450,Mobile Feed,95,2.922526,39.4375,41.587777,1.349432,1.054524,7040,6676,277.64,54,50,83,1.243259,0
act_101,15/03/2016 00:00,15/03/2016 00:00,453,Demo,6058631,100,450,Mobile Feed,71,3.980845,34.880908,36.850065,0.876219,1.056454,8103,7670,282.64,44,42,68,0.886571,0
act_101,16/03/2016 00:00,16/03/2016 00:00,453,Demo,6058631,100,450,Mobile Feed,67,4.350896,31.304768,32.709829,0.719502,1.044883,9312,8912,291.51,49,47,62,0.695691,1
act_101,17/03/2016 00:00,17/03/2016 00:00,453,Demo,6058631,100,450,Mobile Feed,101,3.023168,32.737215,33.590759,1.082878,1.026073,9327,9090,305.34,63,60,96,1.056106,0
act_101,18/03/2016 00:00,18/03/2016 00:00,453,Demo,6058631,100,450,Mobile Feed,87,3.334023,33.344063,35.330085,1.000115,1.059562,8699,8210,290.06,65,64,85,1.035323,0
act_101,19/03/2016 00:00,19/03/2016 00:00,453,Demo,6058631,100,450,Mobile Feed,121,2.56438,35.465768,36.890976,1.383015,1.040185,8749,8411,310.29,80,75,107,1.272144,0
act_101,20/03/2016 00:00,20/03/2016 00:00,453,Demo,6058631,100,450,Mobile Feed,112,2.724554,32.30126,34.542676,1.185562,1.069391,9447,8834,305.15,74,73,104,1.17727,0
act_101,21/03/2016 00:00,21/03/2016 00:00,453,Demo,6058631,100,450,Mobile Feed,96,3.140521,32.809881,34.448126,1.044727,1.049931,9189,8752,301.49,59,59,87,0.994059,1
act_101,22/03/2016 00:00,22/03/2016 00:00,453,Demo,6058631,100,450,Mobile Feed,86,3.384535,33.806039,34.90048,0.998839,1.032374,8610,8340,291.07,53,50,78,0.935252,0
act_101,23/03/2016 00:00,23/03/2016 00:00,453,Demo,6058631,100,450,Mobile Feed,100,3.2309,33.328863,35.496594,1.031566,1.065041,9694,9102,323.09,65,61,92,1.010767,0
act_101,24/03/2016 00:00,24/03/2016 00:00,453,Demo,6058631,100,450,Mobile Feed,88,3.754545,28.990085,30.843913,0.772133,1.063947,11397,10712,330.4,53,53,82,0.765497,0
act_101,25/03/2016 00:00,25/03/2016 00:00,453,Demo,6058631,100,450,Mobile Feed,93,3.626237,33.11469,34.734782,0.913197,1.048924,10184,9709,337.24,60,57,88,0.906376,0
act_101,26/03/2016 00:00,26/03/2016 00:00,453,Demo,6058631,100,450,Mobile Feed,82,4.195854,36.26647,37.992491,0.864341,1.047593,9487,9056,344.06,43,42,79,0.87235,1
act_101,27/03/2016 00:00,27/03/2016 00:00,453,Demo,6058631,100,450,Mobile Feed,116,3.203793,40.185986,42.145611,1.254325,1.048764,9248,8818,371.64,84,79,110,1.247448,0
act_101,28/03/2016 00:00,28/03/2016 00:00,453,Demo,6058631,100,450,Mobile Feed,102,3.45049,34.992046,36.290988,1.014118,1.037121,10058,9698,351.95,72,67,94,0.969272,1
act_101,29/03/2016 00:00,29/03/2016 00:00,453,Demo,6058631,100,450,Mobile Feed,124,2.716532,29.809735,32.019962,1.097345,1.074144,11300,10520,336.85,75,70,111,1.055133,0
act_101,30/03/2016 00:00,30/03/2016 00:00,453,Demo,6058631,100,450,Mobile Feed,92,3.703043,30.76673,31.779851,0.83085,1.032929,11073,10720,340.68,58,57,89,0.830224,0
act_101,31/03/2016 00:00,31/03/2016 00:00,453,Demo,6058631,100,450,Mobile Feed,116,2.973621,29.321659,30.590635,0.986059,1.043278,11764,11276,344.94,73,71,109,0.966655,0
act_101,1/4/2016 0:00,1/4/2016 0:00,453,Demo,6058631,100,450,Mobile Feed,119,3.035462,33.749416,35.001938,1.111838,1.037112,10703,10320,361.22,70,68,109,1.056202,1
act_101,2/4/2016 0:00,2/4/2016 0:00,453,Demo,6058631,100,450,Mobile Feed,114,3.016404,34.808179,36.832691,1.153963,1.058162,9879,9336,343.87,74,71,100,1.071123,0
act_101,3/4/2016 0:00,3/4/2016 0:00,453,Demo,6058631,100,450,Mobile Feed,122,3.036803,34.355527,35.796135,1.131306,1.041932,10784,10350,370.49,74,67,107,1.033816,0
act_101,4/4/2016 0:00,4/4/2016 0:00,453,Demo,6058631,100,450,Mobile Feed,106,3.268396,34.906801,36.998078,1.06801,1.05991,9925,9364,346.45,72,69,93,0.993165,0
act_101,5/4/2016 0:00,5/4/2016 0:00,453,Demo,6058631,100,450,Mobile Feed,39,3.804359,31.421008,31.907527,0.825921,1.015484,4722,4650,148.37,23,23,35,0.752688,0
act_101,6/4/2016 0:00,6/4/2016 0:00,453,Demo,6058631,100,450,Desktop Feed,3,12.493333,34.04178,34.072727,0.27248,1.000909,1101,1100,37.48,1,1,3,0.272727,1
act_101,7/4/2016 0:00,7/4/2016 0:00,453,Demo,6058631,100,450,Right-hand,1,4.9,7.05036,14.411765,0.143885,2.044118,695,340,4.9,1,1,1,0.294118,0
act_101,8/4/2016 0:00,8/4/2016 0:00,453,Demo,6058631,100,450,Desktop Feed,8,14.70125,31.581633,33.747489,0.214823,1.06858,3724,3485,117.61,8,8,8,0.229555,0
act_101,9/4/2016 0:00,9/4/2016 0:00,453,Demo,6058631,100,450,Right-hand,5,4.682,4.868968,12.688347,0.103993,2.605962,4808,1845,23.41,5,5,5,0.271003,0
act_101,10/4/2016 0:00,10/4/2016 0:00,453,Demo,6058631,100,450,Desktop Feed,7,13.401429,32.359434,33.289567,0.241463,1.028744,2899,2818,93.81,5,5,7,0.248403,0
act_101,11/4/2016 0:00,11/4/2016 0:00,453,Demo,6058631,100,450,Right-hand,11,4.74,3.781275,10.848939,0.079774,2.869122,13789,4806,52.14,10,10,11,0.228881,1
act_101,12/4/2016 0:00,12/4/2016 0:00,453,Demo,6058631,100,450,Desktop Feed,2,8.94,31.42355,31.42355,0.351494,1,569,569,17.88,2,2,2,0.351494,0
act_101,13/04/2016 00:00,13/04/2016 00:00,453,Demo,6058631,100,450,Right-hand,7,5.007143,2.836679,6.548954,0.056653,2.30867,12356,5352,35.05,6,5,6,0.112108,0
act_101,14/04/2016 00:00,14/04/2016 00:00,453,Demo,6058631,100,450,Desktop Feed,27,9.598148,19.018788,20.665869,0.198151,1.086603,13626,12540,259.15,20,18,23,0.183413,0
act_101,15/04/2016 00:00,15/04/2016 00:00,453,Demo,6058631,100,450,Desktop Feed,37,10.27027,24.443587,26.996306,0.238003,1.104433,15546,14076,380,30,29,35,0.24865,0
act_101,16/04/2016 00:00,16/04/2016 00:00,453,Demo,6058631,100,450,Desktop Feed,51,7.45098,23.944549,26.410898,0.321361,1.103003,15870,14388,380,44,43,50,0.347512,1
act_101,17/04/2016 00:00,17/04/2016 00:00,453,Demo,6058631,100,450,Desktop Feed,52,7.307692,20.944717,22.743596,0.286612,1.085887,18143,16708,380,40,39,48,0.287288,0
act_101,18/04/2016 00:00,18/04/2016 00:00,453,Demo,6058631,100,450,Desktop Feed,31,12.258065,22.549252,25.441885,0.183954,1.128281,16852,14936,380,27,27,31,0.207552,1
act_101,19/04/2016 00:00,19/04/2016 00:00,453,Demo,6058631,100,450,Desktop Feed,46,8.26087,24.313776,26.798307,0.294325,1.102186,15629,14180,380,40,36,42,0.296192,0
act_101,20/04/2016 00:00,20/04/2016 00:00,453,Demo,6058631,100,450,Desktop Feed,47,8.085106,22.261277,24.45932,0.275337,1.098738,17070,15536,380,41,37,44,0.283213,0
act_101,21/04/2016 00:00,21/04/2016 00:00,453,Demo,6058631,100,450,Desktop Feed,34,11.176471,21.449537,23.64949,0.191917,1.102564,17716,16068,380,28,26,32,0.199154,0
act_101,22/04/2016 00:00,22/04/2016 00:00,453,Demo,6058631,100,450,Desktop Feed,59,6.440678,20.805957,22.798176,0.32304,1.095752,18264,16668,380,50,50,58,0.347972,1
